claim_id,channel,video_id,video_date,claim_type,thesis_cluster,_scope,package,fact_key,verdict,supported,unknown,checkable
BR-20260827-01,bravos,cbknsJEshD8,2026-08-27,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,icbc_shut_all_paper_gold_aug2026,MISLEADING,False,False,True
BR-20260827-02,bravos,cbknsJEshD8,2026-08-27,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,four_biggest_banks_by_assets_acted,FALSE,False,False,True
BR-20260827-03,bravos,cbknsJEshD8,2026-08-27,SOURCE_CITATION,CHINA_GOLD_MONETARY_RESET,core90,V5,china_banks_official_reason_volatility,TRUE,True,False,True
BR-20260827-04,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,PRECIOUS_METALS,core90,V5,gold_peak_2026_and_drawdown,FALSE,False,False,True
BR-20260827-07,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,gold_to_money_supply_171pct,UNVERIFIABLE,False,True,False
BR-20260827-08,bravos,cbknsJEshD8,2026-08-27,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,fdr_1933_gold_20_to_35,MOSTLY_TRUE,True,False,True
BR-20260827-09,bravos,cbknsJEshD8,2026-08-27,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,nixon_1971_quote,TRUE,True,False,True
BR-20260827-11,bravos,cbknsJEshD8,2026-08-27,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,bretton_woods_1944_44_nations,TRUE,True,False,True
BR-20260827-12,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,gold_backing_100pct_1944,MOSTLY_TRUE,True,False,True
BR-20260827-13,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,vietnam_war_trillion_per_year,FALSE,False,False,True
BR-20260827-14,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,monetary_base_165B_to_670B,MISLEADING,False,False,True
BR-20260827-15,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,gold_backing_20pct_1971,MOSTLY_TRUE,True,False,True
BR-20260827-17,bravos,cbknsJEshD8,2026-08-27,SOURCE_CITATION,CHINA_GOLD_MONETARY_RESET,core90,V5,nixon_1971_quote,TRUE,True,False,True
BR-20260827-18,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,PRECIOUS_METALS,core90,V5,gold_post_nixon_2000pct,MOSTLY_TRUE,True,False,True
BR-20260827-20,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,PRECIOUS_METALS,core90,V5,paper_gold_133_to_1,MISLEADING,False,False,True
BR-20260827-21,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,PRECIOUS_METALS,core90,V5,paper_gold_133_to_1,MISLEADING,False,False,True
BR-20260827-23,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,PRECIOUS_METALS,core90,V5,gold_premiums_bar_coin,MISLEADING,False,False,True
BR-20260827-24,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,PRECIOUS_METALS,core90,V5,gold_premiums_bar_coin,MISLEADING,False,False,True
BR-20260827-26,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,PRECIOUS_METALS,core90,V5,cb_gold_1000t_per_year_2022_2025,TRUE,True,False,True
BR-20260827-27,bravos,cbknsJEshD8,2026-08-27,SOURCE_CITATION,PRECIOUS_METALS,core90,V5,wgc_includes_unreported_buying,TRUE,True,False,True
BR-20260827-28,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,PRECIOUS_METALS,core90,V5,cb_gold_reported_16t_vs_244t,FALSE,False,False,True
BR-20260827-29,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,china_ust_holdings_decline,TRUE,True,False,True
BR-20260827-30,bravos,cbknsJEshD8,2026-08-27,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,pboc_accumulation_since_2014,MOSTLY_TRUE,True,False,True
BR-20260827-31,bravos,cbknsJEshD8,2026-08-27,SOURCE_CITATION,CHINA_GOLD_MONETARY_RESET,core90,V5,xu_luode_2014_lbma_quote,TRUE,True,False,True
BR-20260827-32,bravos,cbknsJEshD8,2026-08-27,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_paper_gold_scope_retail_leverage_only,TRUE,True,False,True
BR-20260827-35,bravos,cbknsJEshD8,2026-08-27,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,sge_physical_delivery_mandate,FALSE,False,False,True
BR-20260827-37,bravos,cbknsJEshD8,2026-08-27,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,hk_vault_200t_to_2000t,TRUE,True,False,True
BR-20260909-01,bravos,1ZS5_txbOsc,2026-09-09,SOURCE_CITATION,CHINA_GOLD_MONETARY_RESET,core90,V5,ecb_thanks_china,UNVERIFIABLE,False,True,False
BR-20260909-32,bravos,1ZS5_txbOsc,2026-09-09,POLICY_FACT,DOLLAR_DEDOLLARIZATION,core90,V5,iran_yuan_oil_dark_fleet,MOSTLY_TRUE,True,False,True
BR-20260909-42,bravos,1ZS5_txbOsc,2026-09-09,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,broad_dollar_level_2026,FALSE,False,False,True
BR-20260909-46,bravos,1ZS5_txbOsc,2026-09-09,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_10y_below_us_uk_jp_de,MOSTLY_TRUE,True,False,True
BR-20260909-47,bravos,1ZS5_txbOsc,2026-09-09,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_10y_below_us_uk_jp_de,MOSTLY_TRUE,True,False,True
BR-20260811-01,bravos,ZZ7HyZu8FbE,2026-08-11,DATA_POINT,PRECIOUS_METALS,core90,V5,us_gold_exports_10B_to_50B,MOSTLY_TRUE,True,False,True
BR-20260811-02,bravos,ZZ7HyZu8FbE,2026-08-11,DATA_POINT,PRECIOUS_METALS,core90,V5,us_gold_top_export_2026,TRUE,True,False,True
BR-20260811-04,bravos,ZZ7HyZu8FbE,2026-08-11,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,pboc_june_2026_15t_20th_month,TRUE,True,False,True
BR-20260811-05,bravos,ZZ7HyZu8FbE,2026-08-11,SOURCE_CITATION,CHINA_GOLD_MONETARY_RESET,core90,V5,pboc_true_buying_50t_month,UNVERIFIABLE,False,True,False
BR-20260811-06,bravos,ZZ7HyZu8FbE,2026-08-11,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,china_ust_holdings_decline,TRUE,True,False,True
BR-20260811-08,bravos,ZZ7HyZu8FbE,2026-08-11,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,cb_gold_345t_period_unstated,MOSTLY_TRUE,True,False,True
BR-20260811-09,bravos,ZZ7HyZu8FbE,2026-08-11,SOURCE_CITATION,CHINA_GOLD_MONETARY_RESET,core90,V5,ecb_gold_exceeds_treasuries_reserves,TRUE,True,False,True
BR-20260811-10,bravos,ZZ7HyZu8FbE,2026-08-11,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,cb_ust_accumulation_since_1980s,TRUE,True,False,True
BR-20260811-20,bravos,ZZ7HyZu8FbE,2026-08-11,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,cb_ust_vs_gold_pivot_2018,MOSTLY_TRUE,True,False,True
BR-20260825-46,bravos,PWMhM2_dj3s,2026-08-25,RECOMMENDATION,DOLLAR_DEDOLLARIZATION,core90,V5,printable_vs_nonprintable_framework,UNVERIFIABLE,False,True,False
BR-20260707-10,bravos,J0qxWVhXd4o,2026-07-07,DATA_POINT,PRECIOUS_METALS,core90,V5,gold_aluminium_decline_jul2026,MOSTLY_TRUE,True,False,True
BR-20260707-11,bravos,J0qxWVhXd4o,2026-07-07,DATA_POINT,PRECIOUS_METALS,core90,V5,silver_2026_drawdown,MOSTLY_TRUE,True,False,True
BR-20260707-16,bravos,J0qxWVhXd4o,2026-07-07,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,usd_share_of_transaction_volume_90pct,UNVERIFIABLE,False,True,False
BR-20260707-18,bravos,J0qxWVhXd4o,2026-07-07,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,dollar_strengthened_jul2026,MOSTLY_TRUE,True,False,True
BR-20260707-19,bravos,J0qxWVhXd4o,2026-07-07,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,dollar_commodity_inverse_relationship,FALSE,False,False,True
BR-20260707-20,bravos,J0qxWVhXd4o,2026-07-07,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,dollar_drives_commodities_90pct,FALSE,False,False,True
BR-20260707-22,bravos,J0qxWVhXd4o,2026-07-07,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,dollar_strengthened_jul2026,MOSTLY_TRUE,True,False,True
BR-20260707-24,bravos,J0qxWVhXd4o,2026-07-07,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,dollar_lows_early2026_commodity_euphoria,MOSTLY_TRUE,True,False,True
BR-20260707-25,bravos,J0qxWVhXd4o,2026-07-07,DATA_POINT,PRECIOUS_METALS,core90,V5,gold_aluminium_decline_jul2026,MOSTLY_TRUE,True,False,True
AJ-20260825-01,jikh,gVksaXViB4E,2026-08-25,SOURCE_CITATION,DOLLAR_DEDOLLARIZATION,core90,V5,vance_reserve_currency_resource_curse,TRUE,True,False,True
AJ-20260825-02,jikh,gVksaXViB4E,2026-08-25,SOURCE_CITATION,DOLLAR_DEDOLLARIZATION,core90,V5,military_ultimate_intervention_clip,UNVERIFIABLE,False,True,False
AJ-20260825-03,jikh,gVksaXViB4E,2026-08-25,SOURCE_CITATION,DOLLAR_DEDOLLARIZATION,core90,V5,bessent_dollar_thirst_before_boycott,UNVERIFIABLE,False,True,False
AJ-20260825-04,jikh,gVksaXViB4E,2026-08-25,SOURCE_CITATION,PRECIOUS_METALS,core90,V5,bessent_gold_cant_have_a_war,MOSTLY_TRUE,True,False,True
AJ-20260825-13,jikh,gVksaXViB4E,2026-08-25,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,foreign_official_ust_flat_since_2014,MISLEADING,False,False,True
AJ-20260825-19,jikh,gVksaXViB4E,2026-08-25,SOURCE_CITATION,DOLLAR_DEDOLLARIZATION,core90,V5,vance_reserve_currency_resource_curse,TRUE,True,False,True
AJ-20260825-23,jikh,gVksaXViB4E,2026-08-25,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,foreign_official_ust_flat_since_2014,MISLEADING,False,False,True
AJ-20260825-24,jikh,gVksaXViB4E,2026-08-25,SOURCE_CITATION,DOLLAR_DEDOLLARIZATION,core90,V5,bessent_2023_bnp_wakeup_call,UNVERIFIABLE,False,True,False
AJ-20260825-27,jikh,gVksaXViB4E,2026-08-25,DATA_POINT,PRECIOUS_METALS,core90,V5,gold_number_one_reserve_asset,MOSTLY_TRUE,True,False,True
AJ-20260825-29,jikh,gVksaXViB4E,2026-08-25,DATA_POINT,PRECIOUS_METALS,core90,V5,ndx_5y_in_gold,MOSTLY_TRUE,True,False,True
AJ-20260825-30,jikh,gVksaXViB4E,2026-08-25,DATA_POINT,PRECIOUS_METALS,core90,V5,spx_total_return_in_gold,MOSTLY_TRUE,True,False,True
AJ-20260825-34,jikh,gVksaXViB4E,2026-08-25,DATA_POINT,PRECIOUS_METALS,core90,V5,long_treasuries_in_gold_since_2014,MOSTLY_TRUE,True,False,True
AJ-20260825-59,jikh,gVksaXViB4E,2026-08-25,SOURCE_CITATION,DOLLAR_DEDOLLARIZATION,core90,V5,bessent_dollar_thirst_before_boycott,UNVERIFIABLE,False,True,False
AJ-20260902-35,jikh,NZpobX6MQVA,2026-09-02,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,china_ust_holdings_decline,TRUE,True,False,True
AJ-20260910-04,jikh,iBxWsP8k9XM,2026-09-10,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,foreign_official_ust_flat_since_2014,MISLEADING,False,False,True
AJ-20260910-27,jikh,iBxWsP8k9XM,2026-09-10,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,foreign_official_ust_flat_since_2014,MISLEADING,False,False,True
AJ-20260910-35,jikh,iBxWsP8k9XM,2026-09-10,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,foreign_official_ust_flat_since_2014,MISLEADING,False,False,True
AJ-20260910-38,jikh,iBxWsP8k9XM,2026-09-10,SOURCE_CITATION,PRECIOUS_METALS,core90,V5,long_treasuries_in_gold_since_2014,MOSTLY_TRUE,True,False,True
AJ-20260910-41,jikh,iBxWsP8k9XM,2026-09-10,POLICY_FACT,DOLLAR_DEDOLLARIZATION,core90,V5,norway_swf_treasury_cut,MOSTLY_TRUE,True,False,True
AJ-20260910-42,jikh,iBxWsP8k9XM,2026-09-10,SOURCE_CITATION,DOLLAR_DEDOLLARIZATION,core90,V5,von_der_leyen_savings_union,TRUE,True,False,True
AJ-20260910-43,jikh,iBxWsP8k9XM,2026-09-10,SOURCE_CITATION,DOLLAR_DEDOLLARIZATION,core90,V5,von_der_leyen_savings_union,TRUE,True,False,True
AJ-20260910-45,jikh,iBxWsP8k9XM,2026-09-10,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_20pct_dividend_tax_foreign_stocks,UNVERIFIABLE,False,True,False
AJ-20260910-46,jikh,iBxWsP8k9XM,2026-09-10,POLICY_FACT,PRECIOUS_METALS,core90,V5,dutch_gold_86t_out_of_ny,TRUE,True,False,True
AJ-20260910-47,jikh,iBxWsP8k9XM,2026-09-10,POLICY_FACT,PRECIOUS_METALS,core90,V5,france_129t_repatriated,TRUE,True,False,True
AJ-20260910-48,jikh,iBxWsP8k9XM,2026-09-10,POLICY_FACT,PRECIOUS_METALS,core90,V5,germany_gold_at_ny_fed,MOSTLY_TRUE,True,False,True
AJ-20260910-51,jikh,iBxWsP8k9XM,2026-09-10,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,hk_gold_imports_from_russia_record,UNVERIFIABLE,False,True,False
AJ-20260910-52,jikh,iBxWsP8k9XM,2026-09-10,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,usd_share_global_reserves,MOSTLY_TRUE,True,False,True
AJ-20260910-61,jikh,iBxWsP8k9XM,2026-09-10,POLICY_FACT,DOLLAR_DEDOLLARIZATION,core90,V5,gulf_treasury_parking_saudi_loan,UNVERIFIABLE,False,True,False
AJ-20260715-01,jikh,dFjvcY9Tth0,2026-07-15,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,huaan_gold_etf_largest_in_china,TRUE,True,False,True
AJ-20260715-02,jikh,dFjvcY9Tth0,2026-07-15,DATA_POINT,PRECIOUS_METALS,core90,V5,gold_peak_5500_5600_jan2026,MISLEADING,False,False,True
AJ-20260715-03,jikh,dFjvcY9Tth0,2026-07-15,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,pboc_june_2026_15t_20th_month,TRUE,True,False,True
AJ-20260715-04,jikh,dFjvcY9Tth0,2026-07-15,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_gold_imports_2025_2026,TRUE,True,False,True
AJ-20260715-05,jikh,dFjvcY9Tth0,2026-07-15,DATA_POINT,PRECIOUS_METALS,core90,V5,cb_gold_41t_may2026,MOSTLY_TRUE,True,False,True
AJ-20260715-06,jikh,dFjvcY9Tth0,2026-07-15,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_banks_paper_gold_suspension_jul2026,TRUE,True,False,True
AJ-20260715-08,jikh,dFjvcY9Tth0,2026-07-15,SOURCE_CITATION,PRECIOUS_METALS,core90,V5,us_gold_8133t_at_42_dollars,TRUE,True,False,True
AJ-20260715-09,jikh,dFjvcY9Tth0,2026-07-15,SOURCE_CITATION,CHINA_GOLD_MONETARY_RESET,core90,V5,gold_38000_arithmetic,MISLEADING,False,False,True
AJ-20260715-10,jikh,dFjvcY9Tth0,2026-07-15,SOURCE_CITATION,CHINA_GOLD_MONETARY_RESET,core90,V5,bessent_hamiltonian_economics,TRUE,True,False,True
AJ-20260715-28,jikh,dFjvcY9Tth0,2026-07-15,SOURCE_CITATION,DOLLAR_DEDOLLARIZATION,core90,V5,gromen_credited_for_framework,TRUE,True,False,True
AJ-20260715-32,jikh,dFjvcY9Tth0,2026-07-15,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,zhou_xiaochuan_2009_essay,TRUE,True,False,True
AJ-20260715-33,jikh,dFjvcY9Tth0,2026-07-15,SOURCE_CITATION,CHINA_GOLD_MONETARY_RESET,core90,V5,zhou_xiaochuan_2009_essay,TRUE,True,False,True
AJ-20260715-38,jikh,dFjvcY9Tth0,2026-07-15,SOURCE_CITATION,PRECIOUS_METALS,core90,V5,zoellick_2010_ft_gold_reference_point,TRUE,True,False,True
AJ-20260715-39,jikh,dFjvcY9Tth0,2026-07-15,SOURCE_CITATION,PRECIOUS_METALS,core90,V5,rogoff_2016_emerging_markets_gold,TRUE,True,False,True
AJ-20260715-43,jikh,dFjvcY9Tth0,2026-07-15,DATA_POINT,PRECIOUS_METALS,core90,V5,cb_gold_1000t_per_year_2022_2025,TRUE,True,False,True
AJ-20260715-45,jikh,dFjvcY9Tth0,2026-07-15,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,us_gold_top_export_2026,TRUE,True,False,True
AJ-20260715-46,jikh,dFjvcY9Tth0,2026-07-15,SOURCE_CITATION,CHINA_GOLD_MONETARY_RESET,core90,V5,gromen_credited_for_framework,TRUE,True,False,True
AJ-20260715-47,jikh,dFjvcY9Tth0,2026-07-15,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,gold_38000_arithmetic,MISLEADING,False,False,True
AJ-20260715-51,jikh,dFjvcY9Tth0,2026-07-15,DATA_POINT,PRECIOUS_METALS,core90,V5,assets_since_2018_in_gold,MOSTLY_TRUE,True,False,True
AJ-20260715-54,jikh,dFjvcY9Tth0,2026-07-15,RECOMMENDATION,PRECIOUS_METALS,core90,V5,jikh_positioning_stance,UNVERIFIABLE,False,True,False
AJ-20260805-39,jikh,dlaVKt9-Tfg,2026-08-05,POLICY_FACT,DOLLAR_DEDOLLARIZATION,core90,V5,yen_intervention_weakens_dollar,MOSTLY_TRUE,True,False,True
AJ-20260805-44,jikh,dlaVKt9-Tfg,2026-08-05,DATA_POINT,PRECIOUS_METALS,core90,V5,gold_floor_after_ltcm_and_new_century,FALSE,False,False,True
AJ-20260805-46,jikh,dlaVKt9-Tfg,2026-08-05,RECOMMENDATION,PRECIOUS_METALS,core90,V5,printable_vs_nonprintable_framework,UNVERIFIABLE,False,True,False
AJ-20260810-01,jikh,Uw84lTiD5C8,2026-08-10,SOURCE_CITATION,DOLLAR_DEDOLLARIZATION,core90,V5,dimon_25_year_reserve_currency,MOSTLY_TRUE,True,False,True
AJ-20260810-04,jikh,Uw84lTiD5C8,2026-08-10,SOURCE_CITATION,DOLLAR_DEDOLLARIZATION,core90,V5,putin_financial_weaponization_quote,MOSTLY_TRUE,True,False,True
AJ-20260810-06,jikh,Uw84lTiD5C8,2026-08-10,POLICY_FACT,DOLLAR_DEDOLLARIZATION,core90,V5,russia_correspondent_banking_2022,TRUE,True,False,True
AJ-20260810-11,jikh,Uw84lTiD5C8,2026-08-10,SOURCE_CITATION,DOLLAR_DEDOLLARIZATION,core90,V5,bessent_iran_shadow_banking,MOSTLY_TRUE,True,False,True
AJ-20260810-12,jikh,Uw84lTiD5C8,2026-08-10,POLICY_FACT,DOLLAR_DEDOLLARIZATION,core90,V5,bessent_iran_shadow_banking,MOSTLY_TRUE,True,False,True
AJ-20260810-28,jikh,Uw84lTiD5C8,2026-08-10,POLICY_FACT,DOLLAR_DEDOLLARIZATION,core90,V5,russia_capital_controls_287_pages,UNVERIFIABLE,False,True,False
AJ-20260810-31,jikh,Uw84lTiD5C8,2026-08-10,POLICY_FACT,DOLLAR_DEDOLLARIZATION,core90,V5,eu_20th_package_digital_ruble,UNVERIFIABLE,False,True,False
AJ-20260810-33,jikh,Uw84lTiD5C8,2026-08-10,POLICY_FACT,DOLLAR_DEDOLLARIZATION,core90,V5,bessent_iran_shadow_banking,MOSTLY_TRUE,True,False,True
AJ-20260810-43,jikh,Uw84lTiD5C8,2026-08-10,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_cbdc_gold_backed,UNVERIFIABLE,False,True,False
AJ-20260622-40,jikh,nHy5u06we_s,2026-06-22,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,foreign_official_ust_flat_since_2014,MISLEADING,False,False,True
AJ-20260630-01,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,PRECIOUS_METALS,core90,V5,gold_20000_bet_2026,UNVERIFIABLE,False,True,False
AJ-20260630-02,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,PRECIOUS_METALS,core90,V5,gold_level_jun30_2026,MOSTLY_TRUE,True,False,True
AJ-20260630-03,jikh,Z_xvkbGWauU,2026-06-30,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_banks_paper_gold_suspension_jul2026,TRUE,True,False,True
AJ-20260630-04,jikh,Z_xvkbGWauU,2026-06-30,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_banks_paper_gold_suspension_jul2026,TRUE,True,False,True
AJ-20260630-05,jikh,Z_xvkbGWauU,2026-06-30,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_banks_official_reason_volatility,TRUE,True,False,True
AJ-20260630-06,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,PRECIOUS_METALS,core90,V5,gold_peak_5500_5600_jan2026,MISLEADING,False,False,True
AJ-20260630-07,jikh,Z_xvkbGWauU,2026-06-30,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_gold_margin_requirement_140pct,MOSTLY_TRUE,True,False,True
AJ-20260630-08,jikh,Z_xvkbGWauU,2026-06-30,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_paper_gold_scope_retail_leverage_only,TRUE,True,False,True
AJ-20260630-10,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_bought_163t_may_2026,MISLEADING,False,False,True
AJ-20260630-11,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,cb_gold_reported_16t_vs_244t,FALSE,False,False,True
AJ-20260630-12,jikh,Z_xvkbGWauU,2026-06-30,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_new_gold_clearing_settlement_system,TRUE,True,False,True
AJ-20260630-14,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,most_london_comex_gold_not_delivered,TRUE,True,False,True
AJ-20260630-15,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,most_london_comex_gold_not_delivered,TRUE,True,False,True
AJ-20260630-17,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,PRECIOUS_METALS,core90,V5,silver_physical_paper_spread_40pct_jan2026,UNVERIFIABLE,False,True,False
AJ-20260630-18,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,PRECIOUS_METALS,core90,V5,silver_physical_paper_spread_40pct_jan2026,UNVERIFIABLE,False,True,False
AJ-20260630-24,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,cb_gold_q1_2026_244t,MOSTLY_TRUE,True,False,True
AJ-20260630-25,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,cb_gold_over_200t_ten_of_eleven_quarters,UNVERIFIABLE,False,True,False
AJ-20260630-26,jikh,Z_xvkbGWauU,2026-06-30,SOURCE_CITATION,CHINA_GOLD_MONETARY_RESET,core90,V5,wgc_includes_unreported_buying,TRUE,True,False,True
AJ-20260630-27,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,cb_gold_reported_16t_vs_244t,FALSE,False,False,True
AJ-20260630-29,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,foreign_official_ust_flat_since_2014,MISLEADING,False,False,True
AJ-20260630-30,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,china_ust_holdings_decline,TRUE,True,False,True
AJ-20260630-33,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,PRECIOUS_METALS,core90,V5,cb_buyers_not_leaving_paper_sellers_are,TRENDING,True,False,True
AJ-20260630-34,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,DOLLAR_DEDOLLARIZATION,core90,V5,ecb_gold_exceeds_treasuries_reserves,TRUE,True,False,True
AJ-20260630-35,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_gold_demand_207t_record,UNVERIFIABLE,False,True,False
AJ-20260630-36,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,us_gold_top_export_2026,TRUE,True,False,True
AJ-20260630-38,jikh,Z_xvkbGWauU,2026-06-30,SOURCE_CITATION,CHINA_GOLD_MONETARY_RESET,core90,V5,xu_luode_2014_lbma_quote,TRUE,True,False,True
AJ-20260630-39,jikh,Z_xvkbGWauU,2026-06-30,POLICY_FACT,CHINA_GOLD_MONETARY_RESET,core90,V5,china_banks_paper_gold_suspension_jul2026,TRUE,True,False,True
AJ-20260630-41,jikh,Z_xvkbGWauU,2026-06-30,DATA_POINT,CHINA_GOLD_MONETARY_RESET,core90,V5,hk_vault_200t_to_2000t,TRUE,True,False,True
BR-20260611-27,bravos,zmIhCFYlBP0,2026-06-11,RECOMMENDATION,DOLLAR_DEDOLLARIZATION,audit,V5,printable_vs_nonprintable_framework,UNVERIFIABLE,False,True,False
BR-20260611-29,bravos,zmIhCFYlBP0,2026-06-11,RECOMMENDATION,PRECIOUS_METALS,audit,V5,gold_stock_mix_70_30,UNVERIFIABLE,False,True,False
BR-20260611-30,bravos,zmIhCFYlBP0,2026-06-11,RECOMMENDATION,PRECIOUS_METALS,audit,V5,gold_stock_mix_70_30,UNVERIFIABLE,False,True,False
BR-20260611-31,bravos,zmIhCFYlBP0,2026-06-11,DATA_POINT,PRECIOUS_METALS,audit,V5,gold_stock_mix_70_30,UNVERIFIABLE,False,True,False
BR-20260618-05,bravos,ArL4djz-76c,2026-06-18,DATA_POINT,DOLLAR_DEDOLLARIZATION,audit,V5,dollar_index_minus_10pct_since_late2024,MOSTLY_TRUE,True,False,True
BR-20260320-05,bravos,Qwvqz6K1Dyc,2026-03-20,DATA_POINT,DOLLAR_DEDOLLARIZATION,audit,V5,dollar_highest_since_2025_mar2026,MOSTLY_TRUE,True,False,True
BR-20260326-24,bravos,d2xewVN_eDE,2026-03-26,DATA_POINT,PRECIOUS_METALS,audit,V5,gold_tripled_recent_years,MOSTLY_TRUE,True,False,True
BR-20260420-08,bravos,qaxPhSP8jbg,2026-04-20,DATA_POINT,PRECIOUS_METALS,audit,V5,gold_tripled_recent_years,MOSTLY_TRUE,True,False,True
